movieId,polishTitle,originalTitle,year,fullRating,voteCount,voteDate,userRating,favorite,comment
220407,Das Boxende Känguruh,Das Boxende Känguruh,1895,4.67568,111,2021-05-11,,nie,
220409,The Derby 1895,The Derby 1895,1895,4.59677,62,2021-05-13,,nie,
220687,Kowale,Les forgerons,1895,5.01935,310,2021-05-11,,nie,
220691,Rough Sea at Dover,Rough Sea at Dover,1895,4.54237,118,2021-05-11,,nie,
220705,Baignade en mer,Baignade en mer,1896,5.27778,18,2021-05-13,,nie,
220714,Bataille de boules de neige,Bataille de boules de neige,1896,6.33955,268,2021-05-12,,nie,
220748,Scott Pilgrim kontra świat,Scott Pilgrim vs. the World,2010,6.80177,55254,2020-07-12,8,nie,
222160,Danse serpentine,Danse serpentine,1896,5.93103,29,2021-05-13,,nie,
223320,"Człowiek, który śpi",Un Homme qui dort,1974,7.8685,6555,2021-02-09,6,tak,
223469,Hitman,Hitman,2007,6.61643,97108,2012-02-10,7,nie,
227672,Hot Fuzz - Ostre psy,Hot Fuzz,2007,7.12915,58266,2016-08-20,6,nie,
228254,Scrooge; or Marley's Ghost,Scrooge; or Marley's Ghost,1901,5.22619,84,2021-06-09,,nie,
228427,Les Aventures de Guillaume Tell,Les Aventures de Guillaume Tell,1898,5.43333,90,2021-06-09,8,nie,
229030,Zachodni Bejrut,West Beyrouth,1998,7.46497,157,2021-01-19,9,nie,
229746,Adam i Ewa,Adam i Ewa,1983,5.1,40,2020-10-02,4,nie,
229771,The Boxing Cats (Prof. Welton's),The Boxing Cats (Prof. Welton's),1894,5.38926,298,2021-05-11,,nie,
229903,Kochiyama soshun,Kochiyama soshun,1936,6.71875,64,2025-12-07,6,nie,
231744,Wschód księżyca,Tsuki wa noborinu,1955,6.77612,67,2024-12-15,6,nie,
232044,Pokojówka,Hanyo,1960,7.18643,1105,2023-08-02,10,nie,
234164,The Big Swallow,The Big Swallow,1901,5.97444,313,2021-11-14,,nie,
235620,Ostatnia farma,Síðasti bærinn,2004,7.8121,2842,2017-06-23,8,nie,
236351,Mroczny Rycerz,The Dark Knight,2008,8.03105,562668,2012-02-04,9,tak,
238397,9,9,2005,7.37876,16364,2020-10-01,6,nie,
238725,Mgła,The Mist,2007,5.80215,233418,2022-11-22,8,nie,
239166,Aż poleje się krew,There Will Be Blood,2007,7.76343,99035,2020-10-17,9,nie,
240275,9,9,2009,7.3732,58610,2020-08-05,5,nie,
240955,Kąpiel w morzu,Baignade en mer,1895,5.3931,290,2021-05-10,,nie,
240956,Chapeaux à transformations,Chapeaux à transformations,1895,5.86207,174,2021-05-10,,nie,
240957,Bocal aux poissons-rouges,Bocal aux poissons-rouges,1895,4.80808,99,2021-05-11,,nie,
240958,Course en sac,Course en sac,1895,5.33898,59,2021-05-12,,nie,
240959,Genève (Exposition 1896): rentrée à l'étable,Genève (Exposition 1896): rentrée à l'étable,1896,5,34,2021-05-13,,nie,
240960,Entrée du cinématographe,Entrée du cinématographe,1896,4.98413,63,2021-05-12,,nie,
240961,Ateliers de La Ciotat,Ateliers de La Ciotat,1896,5.28788,66,2021-05-12,,nie,
240962,Le déjeuner du chat,Le déjeuner du chat,1895,5.48739,119,2021-05-11,,nie,
240963,Assiettes tournantes,Assiettes tournantes,1896,5.68518,54,2021-05-12,,nie,
240967,Mauvaises herbes,Mauvaises herbes,1896,5,40,2021-05-11,,nie,
240969,Retour d'une promenade en mer,Retour d'une promenade en mer,1896,4.91489,47,2021-05-13,,nie,
240970,Champs-Élysées,Champs-Élysées,1896,5.64835,91,2021-05-13,,nie,
240973,Les Bains de Diane à Milan,Les Bains de Diane à Milan,1896,5.5102,49,2021-05-13,,nie,
240975,Laveuses,Laveuses,1896,5.38889,54,2021-05-13,,nie,
240977,Premiers pas de bébé,Premiers pas de bébé,1896,5.24324,74,2021-05-12,,nie,
240981,Repas en famille,Repas en famille,1896,5.60784,51,2021-05-12,,nie,
240982,Radeau avec baigneurs,Radeau avec baigneurs,1897,4.86207,29,2021-05-13,,nie,
240983,Baignade en mer,Baignade en mer,1897,4.93548,31,2021-05-11,,nie,
240984,Arrivée d'un bateau à vapeur,Arrivée d'un bateau à vapeur,1896,5.32432,37,2021-05-12,,nie,
240988,Bains en mer,Bains en mer,1896,4.97917,48,2021-05-12,,nie,
240990,Bal d'enfants,Bal d'enfants,1896,5.23684,38,2021-05-12,,nie,
240991,Concours de boules,Concours de boules,1896,5.25926,108,2021-05-12,,nie,
240992,Douche après le bain,Douche après le bain,1896,5.125,56,2021-05-12,,nie,
240999,Danses espagnoles,Danses espagnoles,1900,5.59459,37,2021-05-13,,nie,
243940,Hessi James,Hessi James,2002,5.6,5,2020-09-11,6,nie,
244844,Wszystko jest liczbą,Wszystko jest liczbą,1966,5.83975,805,2020-10-12,5,nie,
244845,Schody,Schody,1968,7.25227,4071,2020-09-01,9,nie,
245632,La Gare Saint-Lazare,La Gare Saint-Lazare,1896,5.55556,9,2021-05-13,,nie,
245642,Wyjeżdżając z Jerozolimy koleją żelazną,Départ de Jérusalem en chemin de fer,1897,5.96809,94,2021-05-13,,nie,
246202,A Chess Dispute,A Chess Dispute,1903,5.43103,58,2021-06-09,,nie,
250282,Niemowlę kontratakuje,Jack-Jack Attack,2005,6.75745,6947,2020-09-01,7,nie,
250540,Kreski i kropki,Kreski i kropki,1967,5.98214,56,2020-10-12,8,nie,
251535,Potwór,Goi-mool,2006,6.10377,11082,2020-11-22,3,nie,
253627,Kinematograf,Kinematograf,2009,7.50349,13164,2020-06-14,6,nie,
255725,Madagaskar 2,Madagascar: Escape 2 Africa,2008,7.12533,182943,2008-11-19,,nie,
257691,Ant-Man,Ant-Man,2015,6.99122,168314,2016-08-19,,nie,
257850,Wakacje Jasia Fasoli,Mr. Bean's Holiday,2007,6.66412,80896,2009-10-24,,nie,
258360,Wyspa Iodo,I-eo-do,1977,5.98148,54,2023-08-09,7,nie,
259289,To nie jest kraj dla starych ludzi,No Country for Old Men,2007,7.60768,252018,2014-10-04,10,nie,
259945,Prestiż,The Prestige,2006,8.07855,410587,2016-08-28,8,nie,
262808,Stara latarnia,Stara latarnia,1987,5.86441,59,2020-10-17,4,nie,
264394,Człowiek-Orkiestra,One-Man Band,2005,7.04195,7532,2020-09-01,7,nie,
264856,Zmiana warty,Zmiana warty,1958,6.55914,465,2020-10-02,5,nie,
267899,Sekret księgi z Kells,The Secret of Kells,2009,7.81533,14312,2021-03-31,7,nie,
269344,Kto wypije więcej,Kto wypije więcej,1986,5.27027,37,2020-10-17,5,nie,
270244,Athlete with Wand,Athlete with Wand,1894,3.81295,139,2021-05-11,,nie,
270246,Band Drill,Band Drill,1894,4.13483,89,2021-05-11,,nie,
270272,Bucking Broncho,Bucking Broncho,1894,4.64865,111,2021-05-11,,nie,
270274,Buffalo Dance,Buffalo Dance,1894,4.9,210,2021-05-11,,nie,
270595,Caicedo (with Pole),Caicedo (with Pole),1894,5.30928,97,2021-05-11,,nie,
270598,"Cock Fight, No. 2","Cock Fight, No. 2",1894,3.59649,57,2021-05-11,,nie,
271130,Fire Rescue Scene,Fire Rescue Scene,1894,4.53846,65,2021-05-11,,nie,
271146,"Glenroy Bros., No. 2","Glenroy Bros., No. 2",1894,4.39394,66,2021-05-11,,nie,
271148,Hadj Cheriff,Hadj Cheriff,1894,4.02632,76,2021-05-11,,nie,
271150,The Hornbacker-Murphy Fight,The Hornbacker-Murphy Fight,1894,4.84211,57,2021-05-11,,nie,
271155,Imperial Japanese Dance,Imperial Japanese Dance,1894,3.97753,89,2021-05-11,,nie,
271214,"Luis Martinetti, Contortionist","Luis Martinetti, Contortionist",1894,4.67949,78,2021-05-11,,nie,
271220,Leonard-Cushing Fight,Leonard-Cushing Fight,1894,4.30488,82,2021-05-11,,nie,
271659,Podwójne życie Kieratówny,Podwójne życie Kieratówny,1997,7.1875,16,2026-04-30,7,nie,
271979,Sioux Ghost Dance,Sioux Ghost Dance,1894,5.0315,127,2021-05-11,,nie,
272163,Aresztowanie Kieszonkowca,The Arrest of a Pickpocket,1895,4.97778,45,2021-05-11,,nie,
272710,Billy Edwards and the Unknown,Billy Edwards and the Unknown,1895,4.4,40,2021-05-11,,nie,
272730,Chinese Laundry Scene,Chinese Laundry Scene,1895,4.86047,86,2021-05-11,,nie,
272734,Dickson Experimental Sound Film,Dickson Experimental Sound Film,1894,6.07099,324,2021-05-11,,nie,
272987,Jumper,Jumper,2008,6.72052,201614,2012-06-15,6,nie,
279775,Egao,Egao,2003,6.93883,1831,2021-06-21,8,nie,
279778,Tōi Sekai,Tōi Sekai,1997,6.95729,1522,2021-06-21,7,nie,
279933,"Śmierć Marii, królowej Szkotów",The Execution of Mary Stuart,1895,6.54904,785,2021-05-11,,nie,
279934,The Gay Brothers,The Gay Brothers,1895,4.72222,36,2021-05-11,,nie,
280097,Lancement d'un navire ,Lancement d'un navire ,1896,5.75862,58,2021-05-12,,nie,
280124,"Lions, Jardin zoologique, Londres","Lions, Jardin zoologique, Londres",1896,5.19318,88,2021-05-12,,nie,
280511,Princess Ali,Princess Ali,1895,3.51948,77,2021-05-11,,nie,
281864,"Robetta and Doretto, No. 1","Robetta and Doretto, No. 1",1895,3.66667,12,2021-05-11,,nie,
283196,The Arrest of a Bookmaker,The Arrest of a Bookmaker,1895,4.13793,29,2021-05-13,,nie,
283651,Opowieści z Ziemiomorza,Gedo senki,2006,6.90559,15772,2020-06-19,6,nie,
283915,Autruches,Autruches,1896,5.06122,49,2021-05-11,,nie,
284118,Onna bakari no yoru,Onna bakari no yoru,1961,7.25,8,2024-12-11,8,nie,
284707,Querelle enfantine,Querelle enfantine,1896,5.76871,147,2021-05-12,8,nie,
284782,Basse-cour,Basse-cour,1896,4.83333,42,2021-05-11,,nie,
285083,Brooklyn Bridge,Brooklyn Bridge,1896,4.92308,13,2021-05-13,,nie,
285086,The Burning Stable,The Burning Stable,1896,4.72414,58,2021-05-11,,nie,
285811,Dworzec centralny,Bab el hadid,1958,7.15185,270,2020-11-30,9,nie,
286244,Słaby punkt,Fracture,2007,7.61954,166979,2021-01-15,7,nie,
286365,"Carmaux, défournage du coke","Carmaux, défournage du coke",1896,5.21898,137,2021-05-12,,nie,
286375,Chicago défilé de policemen,Chicago défilé de policemen,1897,5.22222,63,2021-05-12,,nie,
286381,Chirgwin in His Humorous Business,Chirgwin in His Humorous Business,1896,3.2,5,2021-05-13,,nie,
286382,Chirgwin Plays a Scotch Reel,Chirgwin Plays a Scotch Reel,1896,3.85714,7,2021-05-13,,nie,
286913,Dragons traversant la Saône à la nage,Dragons traversant la Saône à la nage,1896,5.15789,76,2021-05-12,,nie,
287325,Duel au pistolet,Duel au pistolet,1896,6.11429,70,2021-05-12,,nie,
287789,Gdy wstaje dzień,When the Day Breaks,1999,6.3435,492,2021-11-07,8,nie,
288219,Enfants pêchant des crevettes,Enfants pêchant des crevettes,1896,5.13043,46,2021-05-12,,nie,
288305,Embarquement d'une chaudiere,Embarquement d'une chaudiere,1896,4.75,28,2021-05-11,,nie,
289548,Joueurs de cartes arrosés,Joueurs de cartes arrosés,1896,5.18182,33,2021-05-13,,nie,
289700,Mounted Police Charge,Mounted Police Charge,1896,4.06383,47,2021-05-11,,nie,
289713,"New York, pont de Brooklyn","New York, pont de Brooklyn",1896,5.17742,62,2021-05-13,,nie,
290444,Panorama du Grand Canal vu d'un bateau,Panorama du Grand Canal vu d'un bateau,1896,6.28947,76,2021-05-11,,nie,
290445,Panorama du havre (pris d'un bateau),Panorama du havre (pris d'un bateau),1896,5.29412,17,2021-05-13,,nie,
290618,Zabić dziecko,Att döda ett barn,1953,6.79364,1352,2021-11-14,9,nie,
290802,Ocean's 13,Ocean's Thirteen,2007,7.23476,136845,2010-06-17,,nie,
291047,The '?' Motorist,The '?' Motorist,1906,6.26087,161,2021-06-09,,nie,
291338,Nieznajomi,The Strangers,2008,5.80245,49770,2012-07-26,4,nie,
292292,A Sea Cave Near Lisbon,A Sea Cave Near Lisbon,1896,4.80952,21,2021-05-13,,nie,
294059,Spadające liście,Falling Leaves,1912,6.71034,145,2021-12-07,7,nie,
294099,Serpentine Dance by Annabelle,Serpentine Dance by Annabelle,1896,4.91667,36,2021-05-11,,nie,
294391,"Two AM; or, The Husband's Return","Two AM; or, The Husband's Return",1896,5.34783,23,2021-05-11,,nie,
294591,Przerażająca noc,Une Nuit terrible,1896,5.5423,721,2021-06-09,,nie,
294592,Partia kart,Une partie des cartes,1896,5.26296,270,2021-06-09,,nie,
294599,"Venise, tramway sur le Grand Canal","Venise, tramway sur le Grand Canal",1896,4.64286,14,2021-05-13,,nie,
299113,Avatar,Avatar,2009,7.38968,836239,2012-02-04,6,nie,
300131,L'assassinat du duc de Guise,L'assassinat du duc de Guise,1897,5.0625,16,2021-05-13,,nie,
300636,Obcy kontra Predator 2,AVPR: Aliens vs Predator - Requiem,2007,5.15813,47152,2014-10-08,6,nie,
300675,Boulevard Anspach,Boulevard Anspach,1897,5.1,20,2021-05-12,,nie,
301938,Schwarzfahrer,Schwarzfahrer,1993,7.33435,658,2017-06-23,7,nie,
302242,Le Cauchemar,Le Cauchemar,1896,6.21372,379,2021-06-09,,nie,
302705,Le Cocher de fiacre endormi,Le Cocher de fiacre endormi,1897,6.23077,13,2021-05-12,,nie,
302823,Cortège arabe,Cortège arabe,1896,5.33898,59,2021-05-12,,nie,
303527,Żegnaj paro!,Żegnaj paro!,1974,5.56897,116,2020-10-16,7,nie,
304452,Cupid at the Washtub,Cupid at the Washtub,1897,4.54545,11,2021-05-15,,nie,
306562,Entre Calais et Douvres,Entre Calais et Douvres,1897,5.27083,96,2021-06-09,,nie,
308093,Rico Ri à Toa,Rico Ri à Toa,1957,7,1,2025-09-21,7,nie,
308972,Football,Football,1897,5.61538,26,2021-05-13,,nie,
309062,Kōkaku Kidōtai Stand Alone Complex: Solid State Society,Kōkaku Kidōtai Stand Alone Complex: Solid State Society,2006,7.65789,2733,2020-07-19,4,nie,
309371,"Bruxelles, Grande place","Bruxelles, Grande place",1897,4.2,10,2021-05-13,,nie,
311443,Niezniszczalni,The Expendables,2010,6.72446,154436,2014-09-17,7,nie,
312800,John Henry,John Henry,2000,5.81818,44,2020-07-23,7,nie,
315102,The Countryman and the Cinematograph,The Countryman and the Cinematograph,1901,5.36905,84,2021-05-15,,nie,
317697,Army Life,Army Life,1900,4.2,5,2021-05-15,,nie,
318911,Avenue des Champs-Elysées et le Petit Palais,Avenue des Champs-Elysées et le Petit Palais,1900,6,5,2021-05-13,,nie,
318922,Bataille de boules de neige,Bataille de boules de neige,1900,7,1,2021-05-12,,nie,
318923,Bataille de neige,Bataille de neige,1900,6.26087,23,2021-05-12,,nie,
321452,Jiokhwa,Jiokhwa,1958,5.5,14,2023-07-23,5,nie,
323003,Zabłąkani,O-bal-tan,1961,7.00943,106,2023-07-26,4,nie,
325418,Thor,Thor,2011,6.84067,244295,2012-07-03,4,nie,
330332,Anioły i demony,Angels & Demons,2009,7.01603,239902,2005-06-27,,nie,
331014,Jak wytresować smoka,How to Train Your Dragon,2010,7.87472,318137,2017-01-08,7,nie,
333552,Wioska idiotów,Village of Idiots,1999,6.72093,43,2021-11-07,6,nie,
334337,Moonbird,Moonbird,1959,5.632,125,2020-09-07,5,nie,
336204,Sandow,Sandow,1894,4.78378,259,2021-05-11,,nie,
336798,Przygody Rudego,Red Dog,2011,7.20981,2364,2021-09-27,5,nie,
337330,Robot Carnival,Robot Carnival,1987,6.48408,157,2020-02-03,8,nie,
338362,Persepolis,Persepolis,2007,7.8147,41403,2020-04-26,8,nie,
339027,L'Impressionniste fin de siècle,L'Impressionniste fin de siècle,1899,6.1844,282,2021-06-09,,nie,
339936,Le marchand de marrons,Le marchand de marrons,1897,5,16,2021-05-13,,nie,
340013,A kot uparcie wracał,The Cat Came Back,1988,6.60833,240,2021-04-15,6,nie,
340238,La Mort de Marat,La Mort de Marat,1897,4.875,32,2021-05-12,,nie,
340324,La mort de Robespierre,La mort de Robespierre,1897,5.85185,27,2021-05-12,,nie,
340929,Partie de cartes,Partie de cartes,1897,4.31579,19,2021-06-09,,nie,
341825,La Prise de Tournavos,La Prise de Tournavos,1897,5.35955,89,2021-06-09,,nie,
342741,Le rémouleur et l'assiette au noir,Le rémouleur et l'assiette au noir,1897,5.63636,44,2021-05-12,,nie,
343217,"Hobbit, czyli tam i z powrotem",The Hobbit: An Unexpected Journey,2012,7.62547,435910,2012-12-27,8,nie,
343428,Scene on the Delaware River,Scene on the Delaware River,1897,3,2,2021-05-13,,nie,
345957,World War Z,World War Z,2013,6.62978,197093,2013-07-05,6,nie,
346641,Wielka ucieczka!,Wielka ucieczka!,2006,6.196,250,2020-08-25,6,nie,
346814,Paprika,Paprika,2006,7.49414,22194,2017-02-18,7,nie,
348471,Paths of Hate,Paths of Hate,2010,7.24067,2705,2020-08-22,8,nie,
348901,Dinglesowie,The Dingles,1988,6.08333,12,2021-11-07,6,nie,
349210,007 Quantum of Solace,Quantum of Solace,2008,6.70017,166786,2008-11-26,7,nie,
349500,5 centymetrów na sekundę,Byōsoku 5 Centimeter,2007,7.48331,17372,2018-03-22,6,nie,
350090,Tekkonkinkreet,Tekkon Kinkreet,2006,7.88139,3111,2023-01-30,8,tak,
351034,Fantascope tylostoma,Fantascope tylostoma,2006,7.5625,16,2021-04-25,7,nie,
352448,Antena,La Antena,2007,7.55988,1670,2020-11-27,5,nie,
354300,The Extraordinary Waiter,The Extraordinary Waiter,1902,3.66667,15,2021-06-09,,nie,
359531,REW-FFWD,REW-FFWD,1994,6.02247,89,2021-01-04,8,nie,
360254,The Deonzo Brothers,The Deonzo Brothers,1901,5.1,10,2021-05-16,,nie,
361931,Panorama pris d'un train en marche,Panorama pris d'un train en marche,1898,5.5969,129,2021-06-09,,nie,
362019,Também Somos Irmãos,Também Somos Irmãos,1949,7,1,2025-09-17,7,nie,
362726,The Bead Game,The Bead Game,1977,6.85185,108,2021-11-07,7,nie,
365051,The Haunted Curiosity Shop,The Haunted Curiosity Shop,1901,5.29851,67,2021-05-16,,nie,
365286,"The Pigeons, Place St. Marc, Venice","The Pigeons, Place St. Marc, Venice",1903,,,2021-05-12,,nie,
371515,Avengers,The Avengers,2012,7.47055,353002,2012-05-13,7,nie,
374183,Genius Party,Genius Party,2007,6.98438,256,2020-01-01,7,nie,
375455,Pociąg do Darjeeling,The Darjeeling Limited,2007,6.99345,46716,2021-10-22,6,nie,
375629,Interstellar,Interstellar,2014,8.00223,447532,2015-10-12,7,nie,
375719,Księżniczka i Żaba,The Princess and the Frog,2009,7.09328,63402,2020-12-05,9,nie,
376674,Sen Astronoma,La lune à un mètre,1898,6.8494,664,2021-06-09,,nie,
377001,Diabeł w klasztorze,Le Diable au couvent,1899,6.15922,358,2021-06-09,,nie,
377002,La Colonne de feu,La Colonne de feu,1899,5.93277,119,2021-06-09,,nie,
377012,La Tentation de Saint-Antoine,La Tentation de Saint-Antoine,1898,5.79399,233,2021-06-09,,nie,
377017,Illusions fantasmagoriques,Illusions fantasmagoriques,1898,6.13115,122,2021-06-09,,nie,
378173,Visite sous-marine du Maine,Visite sous-marine du Maine,1898,5.83871,93,2021-06-09,,nie,
379030,Le Magicien,Le Magicien,1898,5.8453,181,2021-06-09,8,nie,
379463,Suicide du Colonel Henry,Suicide du Colonel Henry,1899,5.4386,57,2021-06-09,,nie,
379483,Le portrait mystérieux,Le portrait mystérieux,1899,5.93284,134,2021-06-09,8,nie,
379554,Mise aux fers de Dreyfus,Mise aux fers de Dreyfus,1899,5.08163,49,2021-06-09,,nie,
379557,L'Île du diable,L'Île du diable,1899,4.73333,45,2021-06-09,,nie,
379881,La Dictée du bordereau,La Dictée du bordereau,1899,4.54545,33,2021-06-09,,nie,
380379,Combat de coqs,Combat de coqs,1899,5.16667,6,2021-05-13,,nie,
380380,Le Chevalier mystere,Le Chevalier mystere,1899,6.0303,99,2021-06-09,8,nie,
380383,Bagarre entre journalistes,Bagarre entre journalistes,1899,5.31915,47,2021-06-09,,nie,
380919,La Vengeance du gâte-sauce,La Vengeance du gâte-sauce,1900,5.49275,69,2021-06-09,,nie,
381144,Tom Whisky ou L'illusioniste toqué,Tom Whisky ou L'illusioniste toqué,1900,5.08,50,2021-06-09,8,nie,
381204,Le Repas fantastique,Le Repas fantastique,1900,5.73333,60,2021-05-13,8,nie,
381533,Les Infortunes d'un explorateur,Les Infortunes d'un explorateur,1900,4.5,36,2021-06-09,,nie,
386028,Wanted - Ścigani,Wanted,2008,6.68455,176669,2012-02-10,6,nie,
387672,Dobra wróżka,Tooth Fairy,2010,5.86165,16661,2012-08-11,,nie,
387685,Metamorfoza motyla,La métamorphose du papillon,1904,5.78571,14,2021-05-16,,nie,
389448,Złomek i błędny ognik,Mater and the Ghostlight,2006,6.5795,3453,2020-09-01,6,nie,
389451,Pan Iniemamocny i kumple po fachu,Mr. Incredible and Pals,2005,4.73112,331,2021-06-26,4,nie,
392178,Everything Will Be Ok,Everything Will Be Ok,2006,7.39967,608,2020-12-04,9,nie,
392878,Exécution de Jeanne d'Arc,Exécution de Jeanne d'Arc,1898,5.21739,23,2021-05-13,,nie,
393374,Tori no Uta,Tori no Uta,2007,7.44,25,2021-03-16,8,tak,
394386,Klopsiki i inne zjawiska pogodowe,Cloudy with a Chance of Meatballs,2009,6.44575,51251,2020-12-11,5,nie,
394625,1001 Nights,1001 Nights,1998,7.11905,84,2021-03-20,6,nie,
395342,Evangelion 1.01: (Nie) jesteś sam,Evangelion Shin Gekijōban: Jo,2007,7.39032,4732,2021-11-04,8,nie,
397071,"Najpierw strzelaj, potem zwiedzaj",In Bruges,2008,7.28547,72921,2023-02-18,8,nie,
399328,WALL·E,WALL·E,2008,7.60369,309720,2017-01-10,8,nie,
399746,Drive,Drive,2011,7.24203,230319,2017-11-04,7,nie,
400683,Duński poeta,The Danish Poet,2006,7.05682,440,2021-11-07,6,nie,
400686,Dziewczynka z zapałkami,The Little Matchgirl,2006,6.89714,1118,2020-07-23,7,nie,
400691,Nie przeszkadzać,Lifted,2006,6.92379,9526,2020-08-27,8,nie,
401089,Uprowadzona,Taken,2008,7.63812,362895,2011-10-24,,nie,
401153,DragonSlayer,DragonSlayer,2004,5.54167,24,2020-09-11,6,nie,
401154,Kernseif,Kernseif,2005,5.6,5,2020-09-11,6,nie,
405527,O dziewczynie skaczącej przez czas,Toki o Kakeru Shōjo,2006,7.63682,15783,2018-04-01,7,nie,
408760,I une rue à Tokyo,I une rue à Tokyo,1898,5.88889,18,2021-05-13,,nie,
408803,"Tetherball, or Do-Do","Tetherball, or Do-Do",1898,5.26667,15,2021-05-15,,nie,
410987,Metamorfoza Pana Samsa,The Metamorphosis of Mr. Samsa,1977,6.44595,74,2020-08-30,8,nie,
411458,Macross Plus Movie Edition,Macross Plus Movie Edition,1995,7.61321,106,2021-04-11,8,nie,
415061,Goliath,Goliath,2007,7,1,2020-08-25,7,nie,
415557,Sortie de la grand' messe de l'église de la cathédrale,Sortie de la grand' messe de l'église de la cathédrale,1899,4,1,2021-05-13,,nie,
415558,Sortie de l'église Saint-Jacques,Sortie de l'église Saint-Jacques,1899,5.5,2,2021-05-13,,nie,
415561,Sortie de l'usine Cockeril à Seraing,Sortie de l'usine Cockeril à Seraing,1899,,,2021-05-13,,nie,
416316,Iblard Jikan,Iblard Jikan,2007,7.06114,229,2021-12-29,8,nie,
416642,"New Brooklyn to New York via Brooklyn Bridge, No. 2","New Brooklyn to New York via Brooklyn Bridge, No. 2",1899,4.8,5,2021-05-11,,nie,
416647,"New Brooklyn to New York via Brooklyn Bridge, No. 1","New Brooklyn to New York via Brooklyn Bridge, No. 1",1899,4.4,5,2021-05-11,,nie,
416984,The Hurt Locker. W pułapce wojny,The Hurt Locker,2008,7.32204,102551,2012-02-10,8,nie,
418088,Entretien de Dreyfus et de sa femme à Rennes,Entretien de Dreyfus et de sa femme à Rennes,1899,5.06818,44,2021-06-09,,nie,
418372,Conseil de guerre en séance à Rennes,Conseil de guerre en séance à Rennes,1899,5.3125,48,2021-06-09,,nie,
418952,Salt,Salt,2010,6.45341,156343,2011-12-09,,nie,
419050,Droga,The Road,2009,7.14602,78031,2020-05-31,6,nie,
419134,Artistic Creation,Artistic Creation,1901,6.19048,21,2021-05-16,9,nie,
419238,Ponyo,Gake no ue no Ponyo,2008,7.38948,20386,2020-06-12,8,nie,
420136,Chłopiec w pasiastej piżamie,The Boy in the Striped Pyjamas,2008,8.07542,423154,2021-12-28,8,nie,
420681,A Railway Collision,A Railway Collision,1900,5.15625,32,2021-05-15,,nie,
